point_id,point_lat,point_long,surveycprnlc
46722156,42.42004,14.25314,B82
46642154,42.40603,14.15512,B52
46582152,42.39096,14.08133,B12
46522154,42.4119,14.00998,B74
46542156,42.42897,14.03538,B12
46462160,42.46887,13.94095,B81
46442160,42.46981,13.91674,B52
46462156,42.43279,13.93859,B52
46502158,42.44893,13.98818,B81
46462146,42.34261,13.93269,B82
46482148,42.3597,13.95804,E10
46562146,42.33783,14.05351,B81
46522140,42.28564,14.00159,E10
46482134,42.23343,13.94977,B74
46502130,42.1964,13.97152,E20
46702124,42.1325,14.20879,B12
46742126,42.1485,14.25821,B12
46682134,42.22368,14.19095,E30
46722136,42.2397,14.24044,E20
46662140,42.27879,14.17056,B81
46702146,42.33089,14.22262,B82
46742146,42.32885,14.27093,B82
46842144,42.30563,14.39038,B81
46782140,42.2727,14.31537,B82
46742142,42.29279,14.26838,B73
46742140,42.27475,14.2671,B82
46762138,42.25569,14.28996,B81
46762128,42.16552,14.28357,B54
46842128,42.16137,14.37992,B12
46822128,42.16242,14.35583,B43
46862130,42.17835,14.40532,B12
46822132,42.19848,14.35843,B11
46822134,42.21652,14.35973,B81
46822136,42.23455,14.36103,B81
46922130,42.17516,14.47759,B12
46902128,42.1582,14.45218,E30
46922126,42.1391,14.47493,B12
46942126,42.13802,14.49901,B82
46942128,42.15605,14.50034,B81
47002130,42.17083,14.57395,B53
46982132,42.18995,14.55122,B81
46442186,42.70425,13.93211,B11
46462188,42.72134,13.95761,B12
46442196,42.79441,13.93806,A22
47122128,42.14612,14.71706,B81
47102130,42.16528,14.69438,E10
47082128,42.14837,14.66891,B82
47162120,42.07174,14.75955,B12
47142120,42.07287,14.7355,B53
47182112,41.99848,14.77792,B12
47102116,42.03907,14.68463,B81
47102108,41.96694,14.67908,B13
47122104,41.92975,14.7003,B12
47102102,41.91284,14.67493,F40
47082098,41.87789,14.64819,B12
47062098,41.879,14.62422,B12
47102098,41.87677,14.67217,B11
47162098,41.87339,14.74407,B54
47142098,41.87453,14.72011,B16
47162094,41.83733,14.74127,F40
47182098,41.87226,14.76804,B12
47182102,41.90832,14.77086,E30
47142102,41.91059,14.72289,B12
47162104,41.92749,14.74828,B13
47142108,41.96469,14.72709,B12
47182108,41.96242,14.77509,B12
47202106,41.94324,14.79768,B13
47242104,41.9229,14.84423,B31
47242102,41.90487,14.8428,B13
47222100,41.88799,14.8174,B13
47222098,41.86996,14.81598,E20
47262098,41.86765,14.86391,B37
47262100,41.88568,14.86534,B12
47302100,41.88334,14.91328,B12
47282098,41.86648,14.88787,B12
47282096,41.84845,14.88643,B12
47342096,41.84492,14.95829,A22
47342102,41.89901,14.96269,B12
47342106,41.93506,14.96562,B53
47282104,41.92057,14.8922,B12
47302108,41.95546,14.9191,B31
47322108,41.95428,14.94309,B12
47342110,41.97112,14.96856,B12
47302114,42.00954,14.92347,B41
47282112,41.99269,14.898,B12
47262110,41.97583,14.87254,B13
47222110,41.97815,14.82453,B31
47202114,42.01536,14.80336,B12
47202116,42.03339,14.80479,B31
47202118,42.05142,14.80621,B12
47602104,41.90111,15.27585,B12
47642098,41.84451,15.31908,B31
47602100,41.86506,15.27273,B12
47502100,41.8713,15.15294,A22
47522098,41.85204,15.17537,C32
47442102,41.893,15.08255,B12
47462102,41.89178,15.10652,B31
47482100,41.87253,15.12898,A22
47442104,41.91102,15.08405,B53
47422104,41.91224,15.06008,B43
47382108,41.9507,15.01508,B12
47382100,41.87859,15.00916,B81
47402100,41.87739,15.03312,B81
47402096,41.84133,15.03015,B12
47362092,41.80767,14.97931,B12
47422094,41.8221,15.05261,B12
47422090,41.78604,15.04964,B53
47422088,41.76801,15.04815,B31
47362088,41.77161,14.97638,B54
47382082,41.71632,14.99589,B54
47382080,41.69829,14.99442,B12
47422082,41.71392,15.0437,B35
47402084,41.73316,15.02127,B54
47482082,41.71028,15.1154,B81
47462090,41.78361,15.09749,F40
47462092,41.80164,15.099,F40
47482094,41.81845,15.12444,F40
47602094,41.81099,15.26807,B42
47562074,41.63323,15.20487,E30
47582066,41.55986,15.22262,F40
47442078,41.67665,15.06462,E30
47422076,41.65983,15.03926,B23
47342066,41.57443,14.93648,B12
47302066,41.57678,14.88878,B81
47262068,41.59714,14.8425,B12
47282072,41.63205,14.86921,B54
47282074,41.65009,14.87064,B12
47222076,41.67159,14.80041,B81
47242078,41.68848,14.82571,B54
47302074,41.64892,14.89452,B12
47362080,41.69948,14.97053,B12
47302080,41.70302,14.89883,B12
47342088,41.7728,14.95245,B12
47342092,41.80886,14.95537,B54
47322092,41.81004,14.93143,B81
47302094,41.82925,14.90894,B54
47302088,41.77515,14.9046,B12
47282088,41.77632,14.88067,B12
47282094,41.83042,14.88499,B81
47222088,41.7798,14.80888,B12
47242084,41.74258,14.82997,B12
47182080,41.70995,14.75542,B11
47142082,41.73025,14.70899,B81
47142084,41.74828,14.71038,B81
47162086,41.76519,14.73569,B81
47082084,41.75164,14.63861,B12
47082082,41.7336,14.63725,B12
47102082,41.73249,14.66116,B81
47102084,41.75052,14.66254,E20
47122084,41.74941,14.68646,B12
47122078,41.6953,14.68233,B12
47082076,41.67949,14.63316,B13
47142072,41.64006,14.70208,B12
47142076,41.67614,14.70484,B12
47182072,41.6378,14.74984,B12
47222066,41.58141,14.79337,B81
47182064,41.56565,14.74427,E10
47082058,41.51713,14.62096,E10
47122048,41.4247,14.66181,B54
47162054,41.47658,14.71353,B51
47162050,41.4405,14.71078,B12
47222052,41.45514,14.78357,B54
47182056,41.49349,14.73873,D20
47162060,41.5307,14.71766,B53
47222060,41.52729,14.78917,B12
47222062,41.54533,14.79057,B53
47242056,41.49007,14.81019,B12
47282060,41.52383,14.86066,B53
47302062,41.54071,14.88592,B82
47342060,41.52032,14.93215,B81
47342058,41.50229,14.93071,B81
47322058,41.50346,14.90689,B12
47302054,41.46856,14.88022,D10
47282052,41.45168,14.85499,E20
47262054,41.47088,14.83259,B13
47242046,41.39987,14.80318,B52
47262046,41.39872,14.82696,B13
47282046,41.39757,14.85074,B53
47322048,41.41328,14.89974,B13
47322046,41.39524,14.89831,B13
47362038,41.32073,14.94011,B54
47302036,41.3062,14.86744,B12
47262038,41.32656,14.82134,B15
47202032,41.27586,14.74593,B12
47182032,41.27699,14.72219,B54
47242036,41.30967,14.79619,B41
47202040,41.34803,14.75145,B52
47142040,41.35141,14.68015,B51
47102038,41.33559,14.63127,E20
47162036,41.3142,14.70119,B51
47162034,41.29616,14.69982,B55
47102024,41.20927,14.62187,E20
47162024,41.20594,14.69301,A22
47202026,41.22173,14.7418,B15
47222024,41.20255,14.76414,E20
47242020,41.16532,14.78508,B12
47182010,41.07849,14.70718,B75
47142006,41.04462,14.65716,B74
47122006,41.04573,14.63351,B16
47142004,41.02657,14.65582,B73
47222012,41.09427,14.75588,B74
47182014,41.11458,14.7099,E10
47322014,41.10657,14.87562,B52
47282008,41.05475,14.82409,B81
47302004,41.0175,14.84495,B15
47362008,41.0501,14.9187,B55
47342004,41.01518,14.89223,B74
47362004,41.01401,14.91586,B74
47382006,41.03088,14.94092,B55
47382008,41.04892,14.94235,B12
47402008,41.04774,14.966,B74
47382012,41.08501,14.9452,B52
47342016,41.12345,14.90071,B13
47382020,41.15718,14.95093,B13
47382024,41.19326,14.95379,E20
47342022,41.17758,14.90496,B12
47362018,41.14032,14.92581,B13
47262020,41.16417,14.80877,B12
47282024,41.19911,14.83527,B54
47322022,41.17875,14.88127,B12
47322028,41.23287,14.88551,B51
47282030,41.25324,14.83947,B13
47302032,41.27012,14.86461,B13
47342032,41.26779,14.91208,E10
47342026,41.21366,14.90781,B81
47382026,41.21131,14.95523,B11
47362030,41.24857,14.93438,B15
47442028,41.22577,15.02781,B11
47442030,41.24381,15.02927,B13
47442032,41.26185,15.03073,B53
47542030,41.23773,15.14787,B12
47482026,41.20532,15.07377,B54
47522024,41.18485,15.1197,B53
47502022,41.16803,15.09452,B81
47462020,41.15241,15.04568,B15
47422012,41.08264,14.99253,B81
47442010,41.0634,15.01474,B81
47522012,41.07661,15.11082,B12
47482012,41.07904,15.06351,B11
47602016,41.10776,15.20845,B12
47562008,41.03807,15.15516,B43
47602020,41.14384,15.21147,B12
47602026,41.19795,15.21599,B12
47562034,41.27257,15.17459,E20
47662030,41.23026,15.29016,E20
47542044,41.36399,15.15835,E20
47482036,41.29551,15.08114,B53
47502034,41.27626,15.10339,B12
47422036,41.29913,15.00991,B54
47482044,41.36766,15.08705,E10
47522042,41.34718,15.13309,E20
47522052,41.43735,15.14057,B12
47482054,41.45783,15.09447,A22
47382054,41.46385,14.97545,B41
47382056,41.48188,14.9769,B12
47442054,41.46026,15.04686,A22
47422062,41.5336,15.02893,E30
47582060,41.50577,15.21804,B12
47542052,41.43612,15.16437,E20
47702060,41.49818,15.36094,B12
47762054,41.44023,15.42762,B12
47822052,41.41829,15.49738,B15
47802058,41.47368,15.47839,A22
47822064,41.52645,15.50702,B54
47922060,41.48375,15.62283,B43
47922062,41.50177,15.62447,F40
47842050,41.39895,15.51955,B12
47902048,41.37694,15.58924,B43
47962046,41.35488,15.65888,B82
47922044,41.33955,15.60974,B12
47882042,41.32419,15.56062,B12
47762046,41.36812,15.4213,B12
47742050,41.40547,15.40068,B12
47702046,41.37198,15.35,B11
47762016,41.09763,15.39777,E20
47742006,41.00874,15.36636,F40
47762008,41.02549,15.39154,B55
47782008,41.0242,15.41517,B12
47782012,41.06027,15.4183,B55
47842012,41.05636,15.48923,B12
47842016,41.09243,15.4924,B12
47782018,41.11437,15.42299,A22
47822020,41.12981,15.47191,B12
47922014,41.06911,15.58541,B13
47942010,41.03171,15.60582,B12
47922026,41.1773,15.59511,F40
47922022,41.14124,15.59187,B41
47862028,41.19931,15.52564,B12
47902028,41.19666,15.57303,B12
47902034,41.25075,15.57788,B12
47942036,41.2661,15.62694,B12
48082036,41.25655,15.79296,B12
48122038,41.2718,15.84209,B82
48102036,41.25517,15.81668,B82
48102024,41.14702,15.80658,B41
48042028,41.18721,15.73888,B43
48042022,41.13312,15.7339,B12
48042016,41.07904,15.72893,B42
48122018,41.09155,15.82519,B43
48102018,41.09294,15.80154,A22
48202020,41.10397,15.9215,B12
48222018,41.08453,15.94344,B54
48162018,41.08876,15.87249,B54
48202010,41.01384,15.91296,B12
48222012,41.03045,15.9383,B12
48282010,41.00815,16.00744,B13
48262026,41.15377,15.99766,B82
48202026,41.15804,15.92664,B82
48182026,41.15945,15.90297,B82
48202024,41.14002,15.92493,B75
48202028,41.17606,15.92836,B82
48182034,41.23154,15.90981,F40
48242034,41.22729,15.98091,A22
48282036,41.24244,16.03006,A22
48242040,41.28135,15.98612,F40
48222046,41.33683,15.9676,F40
48242048,41.35342,15.99308,B82
48202052,41.39231,15.94905,B12
48142050,41.37853,15.87604,A22
48162040,41.28702,15.89123,B81
48082042,41.31062,15.79801,B81
48082040,41.2926,15.79633,B12
48042042,41.31338,15.75054,B43
48082052,41.40074,15.80645,B42
48022054,41.42289,15.73682,B12
48062062,41.49223,15.79112,B12
48142060,41.46863,15.88462,B12
48142078,41.63078,15.90013,F10
48242092,41.74974,16.03178,A22
48042096,41.7999,15.79615,A22
48022094,41.78327,15.77053,B73
48022086,41.71121,15.76374,E20
48002084,41.69457,15.73817,A22
47982084,41.69593,15.71428,A22
47982076,41.62386,15.70758,F40
48022080,41.65716,15.75867,B81
48042084,41.69181,15.78593,A22
48082078,41.63498,15.82856,B12
48062078,41.63637,15.8047,F40
47922070,41.57386,15.63106,B12
47922076,41.62793,15.63601,A22
47822082,41.68866,15.52156,B12
47762074,41.6205,15.44351,B82
47702068,41.5703,15.36721,A22
47682066,41.55355,15.3418,F40
47702072,41.60635,15.37035,F40
47702076,41.6424,15.3735,F40
47782088,41.74536,15.47862,F40
47682084,41.71579,15.35592,B12
47722086,41.73124,15.4053,F40
47702092,41.7866,15.38615,B12
47862090,41.75809,15.57588,A22
47902102,41.86352,15.63365,A22
47882106,41.9009,15.61301,E20
47902106,41.89955,15.63698,A22
47882108,41.91891,15.61467,B81
47822102,41.86886,15.53784,A22
47822104,41.88688,15.53948,F40
47842100,41.84952,15.56015,D10
47662100,41.86125,15.3446,B43
48002100,41.8387,15.75169,A22
48042108,41.90799,15.80642,A22
48182106,41.88011,15.97239,A21
48182110,41.91613,15.97592,A22
48282090,41.72883,16.07779,A22
48462042,41.28329,16.2488,B81
48382046,41.32525,16.1575,B82
48342048,41.34619,16.11181,B81
48302044,41.31307,16.0608,B74
48422040,41.26825,16.19956,B81
48382034,41.21715,16.14679,A22
48422026,41.14213,16.187,E30
48402026,41.14361,16.16334,B54
48362026,41.14654,16.11601,A22
48342028,41.16602,16.0941,F40
48342020,41.09394,16.08706,E10
48322018,41.07736,16.06166,F40
48302016,41.06079,16.03627,B82
48382012,41.01894,16.12728,B12
48422012,41.016,16.17451,E30
48442014,41.03254,16.19991,B54
48462024,41.12115,16.23253,A21
48482016,41.04759,16.24896,B12
48502016,41.0461,16.27258,B12
48602012,41.00251,16.38702,D10
48582022,41.09411,16.3726,B55
48542026,41.13317,16.32897,B82
48542028,41.15119,16.3308,F40
48482032,41.19173,16.26342,B75
48442034,41.21272,16.21786,E10
48522040,41.26078,16.31811,A22
48682032,41.17649,16.50018,B81
48722028,41.13736,16.54374,A22
48682030,41.15848,16.4983,B81
48642032,41.17958,16.45284,B82
48622028,41.1451,16.42545,B81
48622026,41.12708,16.42359,B81
48662014,41.01593,16.4597,B12
48702014,41.01283,16.50692,B82
48742014,41.00972,16.55414,B81
48702022,41.08488,16.51443,B81
48802018,41.04102,16.62877,B81
48882016,41.01664,16.7213,B81
48882020,41.05266,16.72517,B81
48802032,41.16708,16.64219,A21
48782032,41.16866,16.61853,B43
48922018,41.03143,16.77046,B81
49022022,41.05929,16.89247,B82
49042022,41.05764,16.91609,B74
49022026,41.09529,16.89645,E20
49082026,41.09033,16.96735,E10
49142018,41.01332,17.03011,B12
49182018,41.00995,17.07731,B81
49162022,41.04764,17.05778,B55
49202018,41.00826,17.1009,F40
49601990,40.7214,17.54224,F40
49621994,40.75558,17.57005,F40
49621998,40.79156,17.57438,A21
49521996,40.78253,17.45471,B43
49561996,40.77896,17.50171,B81
49561988,40.70699,17.49314,B74
49541986,40.69078,17.46753,B81
49541982,40.65478,17.46327,A22
49561984,40.671,17.48886,A22
49601982,40.64942,17.53363,E20
49561970,40.54502,17.47394,B81
49581960,40.45325,17.48672,B82
49601964,40.48746,17.51436,B81
49641968,40.51986,17.56544,B12
49721974,40.56658,17.66559,B81
49801964,40.46928,17.74824,B15
49761978,40.5989,17.71682,B54
49741978,40.60074,17.69339,F40
49701980,40.62238,17.6487,B81
49881986,40.65971,17.86634,B43
49901978,40.58589,17.8808,B55
49881982,40.62374,17.86186,B43
49861974,40.55366,17.8295,E30
49901962,40.44199,17.86291,F40
49901968,40.49596,17.86961,E20
49921970,40.51207,17.89524,B81
49941972,40.52817,17.92088,B12
50021976,40.55654,18.01903,E30
50001972,40.52248,17.99108,F40
50021964,40.44864,18.00538,B54
50061970,40.49876,18.05897,B81
50081966,40.46088,18.07777,B54
50201966,40.44923,18.21798,A22
50181966,40.45119,18.19461,B81
50161960,40.39919,18.1643,B12
50181958,40.37926,18.18533,E30
50301954,40.33151,18.32064,F40
50301952,40.31353,18.31829,B81
50241952,40.31945,18.24834,B81
50201954,40.34135,18.20403,B54
50181948,40.28935,18.17377,B54
50201946,40.26942,18.19476,B54
50221944,40.24948,18.21574,E30
50241938,40.19357,18.23207,E30
50361942,40.21768,18.37639,B81
50441936,40.15573,18.46234,E20
50421930,40.1038,18.43197,E20
50361928,40.09181,18.35991,B54
50221932,40.14158,18.20187,B12
50241926,40.08566,18.21819,B81
50241914,39.97774,18.20438,B81
50341916,39.9859,18.32267,B55
50341908,39.91395,18.31336,B55
50241908,39.92377,18.19749,B81
50201914,39.98163,18.15799,B54
50121920,40.04333,18.07197,B54
50161918,40.02148,18.11614,B81
50141928,40.11336,18.10429,B81
50161938,40.20137,18.13897,B12
50141940,40.22129,18.11798,B81
50081932,40.15511,18.03907,A22
50081938,40.20907,18.04586,E20
50121954,40.34912,18.11071,B12
50141962,40.41912,18.14326,E30
50121960,40.40307,18.1176,B81
50081956,40.37096,18.06633,A22
49941952,40.34829,17.89846,B82
49981962,40.43445,17.95638,A13
49961962,40.43635,17.93301,B82
49881956,40.38989,17.83288,B54
49921948,40.31418,17.87067,F40
49961944,40.27444,17.91284,F40
50001942,40.25267,17.95721,A22
50001940,40.23468,17.95497,F40
50021932,40.16082,17.96927,F40
49861948,40.31978,17.80069,B54
49821950,40.34148,17.75623,B81
49781958,40.41714,17.71829,B81
49781956,40.39915,17.71611,B12
49661950,40.35608,17.56951,B81
49661956,40.41007,17.57594,B82
49641952,40.37588,17.5483,A22
49581950,40.36325,17.47612,B82
45862290,43.66688,13.27868,B41
45842284,43.61359,13.25093,E30
45822278,43.56028,13.22324,B12
45822276,43.54225,13.22224,B19
45882280,43.57596,13.29828,B12
45942276,43.5375,13.37023,E20
45922278,43.55633,13.3466,A22
45902288,43.64727,13.32708,B12
46002276,43.53504,13.44421,B12
46002274,43.51702,13.44314,B31
46082278,43.54971,13.54394,F40
46062278,43.55056,13.51928,E30
46122268,43.45787,13.58772,B12
46242244,43.23629,13.7217,B53
46242246,43.25432,13.72284,B12
46222248,43.27324,13.69943,B73
46202254,43.3282,13.67828,B52
46182252,43.31105,13.65258,B41
46162258,43.36601,13.63137,B54
46182248,43.275,13.65034,E30
46122246,43.25958,13.57559,B13
46062244,43.2441,13.50088,B81
46022244,43.24577,13.45181,B81
46002242,43.22856,13.42622,B52
46002252,43.31871,13.43148,B52
46042256,43.35311,13.48276,B52
46042252,43.31705,13.48062,A22
46062252,43.31621,13.50519,E30
46102252,43.31452,13.55432,B81
46082256,43.35142,13.53193,B12
46082270,43.47761,13.53956,B52
46062272,43.49648,13.51601,A22
45982264,43.42771,13.41321,B31
46022260,43.39,13.46031,A22
45982258,43.37362,13.41006,F40
45942260,43.39328,13.36191,E20
45922258,43.37605,13.33628,B12
45902262,43.41291,13.31373,E30
45902264,43.43094,13.31475,B41
45922268,43.4662,13.34143,B31
45902270,43.48503,13.31782,B55
45902272,43.50305,13.31885,A22
45862268,43.46858,13.26753,B82
45882264,43.43173,13.29013,A22
45862262,43.41449,13.2645,B12
45882258,43.37764,13.28709,F40
45842254,43.34315,13.2359,E20
45882252,43.32355,13.28405,A22
45942256,43.35722,13.35984,F40
45862248,43.28827,13.25748,B11
45842242,43.23496,13.22994,B52
45762242,43.23801,13.13179,E20
45782246,43.27332,13.15827,B12
45782252,43.32742,13.16118,B52
45782256,43.36349,13.16313,A22
45762250,43.31015,13.13564,D10
45722256,43.36574,13.08935,B52
45702254,43.34845,13.06381,E20
45682246,43.27704,13.03549,B52
45682242,43.24097,13.03363,B52
45662244,43.25973,13.01001,B12
45622242,43.24313,12.96,B52
45602244,43.26188,12.93636,B52
45582256,43.37079,12.91719,B52
45542268,43.48038,12.87331,B12
45602266,43.46025,12.94632,B52
45662270,43.49417,13.02209,B74
45682268,43.47541,13.04579,A22
45762264,43.43637,13.14241,A22
45762262,43.41834,13.14144,A22
45782260,43.39955,13.16508,B52
45782264,43.43561,13.16703,E30
45782266,43.45364,13.16801,B81
45762266,43.4544,13.14338,B81
45762272,43.50849,13.14629,A22
45702276,43.54679,13.07423,B52
45702280,43.58285,13.07614,B12
45682284,43.61965,13.05335,B31
45682286,43.63768,13.0543,B31
45722286,43.6362,13.10371,A22
45742284,43.61742,13.12745,B52
45742282,43.59939,13.12648,F40
45762290,43.67075,13.15508,B52
45782296,43.72407,13.18277,B52
45702296,43.72708,13.08379,A22
45702298,43.74511,13.08475,B12
45682300,43.76388,13.06095,A22
45722294,43.70831,13.10757,B52
45702290,43.673,13.08092,B12
45682290,43.67374,13.05619,A22
45662288,43.65644,13.03053,B11
45622288,43.65789,12.98109,E30
45602292,43.69466,12.95821,B13
45582296,43.73143,12.93531,B12
45582298,43.74945,12.93622,B12
45522300,43.76958,12.86284,E10
45542294,43.7148,12.88491,B12
45562292,43.69607,12.90875,B52
45542282,43.60661,12.87954,B52
45562280,43.58789,12.90333,E20
45622284,43.62183,12.97924,F40
45662278,43.56629,13.02583,B11
45642276,43.54898,13.00022,A22
45642274,43.53095,12.9993,A22
45602274,43.53238,12.94997,A22
45602272,43.51435,12.94906,A22
45582278,43.56915,12.92712,E20
45522278,43.57124,12.85307,E20
45502276,43.55389,12.82751,B12
45402284,43.62935,12.70749,B13
45482280,43.59063,12.80458,B12
45462290,43.68146,12.7842,B12
45502300,43.77026,12.83807,A22
45482300,43.77094,12.81331,C10
45462300,43.77161,12.78854,B31
45442294,43.71819,12.76119,B52
45442296,43.73622,12.76205,B13
45402296,43.73754,12.71254,B11
45362288,43.6667,12.65972,B51
45362292,43.70277,12.66138,B15
45322294,43.72207,12.61271,A22
45282298,43.75938,12.56481,B41
45262286,43.65179,12.53531,B52
45302280,43.59646,12.58234,E30
45362274,43.54046,12.65396,A22
45282274,43.54297,12.55527,E20
45242264,43.454,12.50205,E20
45302258,43.39806,12.57357,E20
45382258,43.39554,12.67202,B12
45342266,43.46896,12.62604,B41
45482268,43.48243,12.79937,B55
45522270,43.49911,12.84954,B81
45522268,43.48107,12.84866,B52
45482266,43.4644,12.79851,E20
45502262,43.42765,12.8214,B12
45442254,43.35751,12.74415,E10
45422244,43.26798,12.71538,B52
45402244,43.26863,12.69082,B13
45362242,43.25187,12.6409,B54
45362246,43.28795,12.64252,F40
45282250,43.32652,12.54582,B13
45242254,43.36381,12.4982,B52
45302240,43.23571,12.56646,E20
45282240,43.23632,12.54192,B11
45242242,43.25557,12.49359,B55
45142246,43.29458,12.37228,B31
45162244,43.27596,12.39612,B82
45142248,43.31262,12.37301,B12
45102250,43.33179,12.32457,B11
45242248,43.30969,12.49589,E30
45182258,43.40166,12.4259,B52
45202262,43.43715,12.45202,B13
45182262,43.43774,12.4274,B81
45122262,43.43946,12.35351,A22
45062254,43.36897,12.2768,B52
45042258,43.4056,12.25359,F40
45042262,43.44168,12.25498,B11
44982258,43.4072,12.17974,B11
45022254,43.37006,12.2276,B53
45062248,43.31485,12.2747,B11
45042244,43.27931,12.24874,E10
45082240,43.24213,12.29646,A22
45042242,43.26127,12.24805,A22
44962240,43.24534,12.14916,B52
44842242,43.26637,12.00246,B81
44882240,43.24736,12.05095,B52
44842238,43.23028,12.00124,F40
44782240,43.24974,11.92819,B31
44802242,43.26732,11.95334,F40
44742244,43.28675,11.88024,F40
44762240,43.25021,11.90364,A22
44682244,43.28808,11.80653,A22
44742250,43.34088,11.88197,B13
44742248,43.32284,11.88139,B13
44682254,43.3783,11.80931,A22
44822258,43.4112,11.98278,F40
44942264,43.46236,12.13247,B41
44942270,43.51648,12.13445,B36
44942272,43.53451,12.13511,E20
44882274,43.55407,12.06173,A22
44922276,43.5711,12.11175,B36
44942274,43.55255,12.13577,B13
44782274,43.55647,11.93832,B81
44722272,43.5398,11.8637,E20
44702274,43.55829,11.83959,A22
44682284,43.64893,11.81772,E20
44662288,43.68544,11.79411,B13
44922292,43.71541,12.117,E20
45042290,43.69421,12.26478,B52
45202288,43.67163,12.46192,A22
45202290,43.68966,12.46268,B12
45102292,43.71058,12.33973,E20
45122296,43.74609,12.36594,A22
45122294,43.72805,12.36521,B52
45122300,43.78216,12.36742,B53
45162306,43.8351,12.41923,B52
45122306,43.83626,12.36963,B53
45122312,43.89035,12.37186,A22
45082310,43.87345,12.32148,B52
45162328,44.03345,12.42758,B52
45162326,44.01542,12.42681,B11
45122326,44.01657,12.37706,B11
45142330,44.05206,12.40345,B11
45102322,43.98108,12.35071,E10
45022322,43.9833,12.25126,A22
45042326,44.01881,12.27755,B52
44942326,44.02148,12.15316,E20
45002310,43.87564,12.22222,B11
45042312,43.89259,12.27256,B53
45062314,43.91007,12.29811,B11
45022306,43.83903,12.24563,B52
45062308,43.85597,12.29595,A22
45062302,43.80187,12.2938,E10
44982306,43.8401,12.19603,B41
44862310,43.87923,12.04849,B53
44802314,43.91676,11.97527,A22
44842300,43.78954,12.02052,C10
44782308,43.86312,11.9486,B52
44762316,43.93573,11.9262,B52
44722316,43.93664,11.87651,B52
44662326,44.02815,11.80479,A22
44662328,44.04618,11.80536,B52
44722330,44.06289,11.88063,B52
44862328,44.04154,12.05428,F40
44862326,44.02351,12.05363,B52
44802324,44.00693,11.97836,B73
44902344,44.18479,12.10936,B52
44862344,44.18579,12.05945,B82
44862340,44.14973,12.05816,B13
44822346,44.2048,12.01018,E20
44762336,44.11607,11.93225,B52
44782352,44.25985,11.96212,B11
44682350,44.24411,11.83661,B73
44742358,44.31488,11.91396,B75
44742356,44.29685,11.91336,B75
44762354,44.27835,11.93774,B75
44762360,44.33244,11.93958,E20
44842360,44.33052,12.03965,B52
44842356,44.29447,12.03836,A22
44802348,44.22331,11.98585,A22
44842350,44.24038,12.03643,B12
44922352,44.2564,12.13701,E20
44962356,44.29141,12.18835,B52
44982358,44.30891,12.21405,B12
44962360,44.32747,12.18974,B12
45062362,44.34278,12.31553,E20
45042358,44.30728,12.28906,B52
44962354,44.27338,12.18766,B12
44942348,44.21982,12.16062,B11
44962346,44.20127,12.1849,E20
44962340,44.14718,12.18283,B81
44962334,44.09309,12.18077,B82
44982338,44.12862,12.20707,B52
45022334,44.09148,12.25551,D10
45042336,44.10897,12.28113,B75
45002346,44.2002,12.23482,E30
45102344,44.17941,12.35885,B52
45162336,44.10556,12.43063,E30
45082348,44.21603,12.33538,B16
45242328,44.03106,12.52711,B41
45222328,44.03167,12.50222,A22
45322320,43.95647,12.62334,B52
45242318,43.94091,12.52315,B11
45262312,43.88621,12.5456,B11
45282312,43.8856,12.57042,B11
45282308,43.84954,12.56881,B11
45322312,43.88435,12.62005,B13
45302316,43.92104,12.59686,A22
45362314,43.90111,12.67052,B52
45362316,43.91913,12.67136,B81
45402312,43.88178,12.71932,B12
45422312,43.88112,12.74414,B52
45402310,43.86375,12.71847,A22
45382310,43.8644,12.69366,B81
45482304,43.807,12.81506,B12
45482306,43.82503,12.81594,A22
45462312,43.87979,12.79376,A22
45462314,43.89782,12.79464,A22
45502318,43.93252,12.84606,B52
45462318,43.93387,12.79639,B82
45562314,43.89438,12.91874,B53
45542312,43.87705,12.89302,A22
45562310,43.85833,12.91692,A22
45522312,43.87775,12.8682,B81
45522308,43.84169,12.86641,B52
45582308,43.8396,12.9408,B52
45622308,43.83817,12.99039,A22
45622310,43.8562,12.99133,B52
45682306,43.81796,13.06382,B43
45022384,44.54217,12.27343,B52
45002390,44.59678,12.25047,A22
45002388,44.57876,12.24975,E20
44922384,44.54483,12.14788,B52
44922374,44.4547,12.14447,B12
45002366,44.38048,12.2419,B52
44942368,44.4001,12.16747,B11
44882362,44.34756,12.09034,B52
44842372,44.43869,12.04354,B12
44802372,44.43967,11.99341,B82
44822362,44.34904,12.01527,E20
44782362,44.35,11.96522,B75
44782366,44.38606,11.96647,B72
44742362,44.35094,11.91517,A22
44662364,44.37076,11.81564,B75
44702366,44.38791,11.8663,B82
44702374,44.46002,11.86868,B12
44742372,44.44108,11.91821,B52
44762376,44.47667,11.94451,B12
44742384,44.54925,11.92188,A22
44662382,44.53302,11.82084,B52
44702390,44.60424,11.87344,E20
44742386,44.56727,11.92249,E20
44762390,44.60286,11.94886,F40
44742392,44.62135,11.92433,B42
44822386,44.56537,12.02297,E20
44782384,44.54831,11.97211,B52
44862382,44.52833,12.07189,B83
44882378,44.49178,12.09566,B74
44862388,44.58241,12.07387,B11
44882400,44.69005,12.10303,B11
44822398,44.67352,12.02685,B11
44762396,44.65693,11.95072,A22
44742400,44.69345,11.9268,E20
44662402,44.71329,11.82667,A22
44702406,44.74844,11.87824,B74
